Title: * nmos charecteristics varying width working
Date: Tue Aug 29 18:53:07  2023
Plotname: DC transfer characteristic
Flags: real
No. Variables: 5
No. Points: 306
Variables:
	0	v(v-sweep)	voltage
	1	v(drain)	voltage
	2	v(gate)	voltage
	3	i(vdd)	current
	4	i(vgg)	current
Values:
 0	0.000000000000000e+00
	0.000000000000000e+00
	0.000000000000000e+00
	-1.617841360158203e-31
	0.000000000000000e+00

 1	1.000000000000000e-01
	1.000000000000000e-01
	0.000000000000000e+00
	-1.467270749344607e-12
	0.000000000000000e+00

 2	2.000000000000000e-01
	2.000000000000000e-01
	0.000000000000000e+00
	-1.563194018672220e-12
	0.000000000000000e+00

 3	3.000000000000000e-01
	3.000000000000000e-01
	0.000000000000000e+00
	-1.662670001678634e-12
	0.000000000000000e+00

 4	4.000000000000000e-01
	4.000000000000000e-01
	0.000000000000000e+00
	-1.762145984685048e-12
	0.000000000000000e+00

 5	5.000000000000000e-01
	5.000000000000000e-01
	0.000000000000000e+00
	-1.875832822406664e-12
	0.000000000000000e+00

 6	6.000000000000000e-01
	6.000000000000000e-01
	0.000000000000000e+00
	-1.961097950697877e-12
	0.000000000000000e+00

 7	7.000000000000000e-01
	7.000000000000000e-01
	0.000000000000000e+00
	-2.074784788419493e-12
	0.000000000000000e+00

 8	7.999999999999999e-01
	7.999999999999999e-01
	0.000000000000000e+00
	-2.160049916710705e-12
	0.000000000000000e+00

 9	8.999999999999999e-01
	8.999999999999999e-01
	0.000000000000000e+00
	-2.245315045001917e-12
	0.000000000000000e+00

 10	9.999999999999999e-01
	9.999999999999999e-01
	0.000000000000000e+00
	-2.387423592153937e-12
	0.000000000000000e+00

 11	1.100000000000000e+00
	1.100000000000000e+00
	0.000000000000000e+00
	-2.444267011014745e-12
	0.000000000000000e+00

 12	1.200000000000000e+00
	1.200000000000000e+00
	0.000000000000000e+00
	-2.557953848736361e-12
	0.000000000000000e+00

 13	1.300000000000000e+00
	1.300000000000000e+00
	0.000000000000000e+00
	-2.671640686457977e-12
	0.000000000000000e+00

 14	1.400000000000000e+00
	1.400000000000000e+00
	0.000000000000000e+00
	-2.785327524179593e-12
	0.000000000000000e+00

 15	1.500000000000000e+00
	1.500000000000000e+00
	0.000000000000000e+00
	-2.842170943040401e-12
	0.000000000000000e+00

 16	1.600000000000000e+00
	1.600000000000000e+00
	0.000000000000000e+00
	-2.955857780762017e-12
	0.000000000000000e+00

 17	1.700000000000000e+00
	1.700000000000000e+00
	0.000000000000000e+00
	-3.069544618483633e-12
	0.000000000000000e+00

 18	1.800000000000000e+00
	1.800000000000000e+00
	0.000000000000000e+00
	-3.126388037344441e-12
	0.000000000000000e+00

 19	1.900000000000001e+00
	1.900000000000001e+00
	0.000000000000000e+00
	-3.240074875066057e-12
	0.000000000000000e+00

 20	2.000000000000000e+00
	2.000000000000000e+00
	0.000000000000000e+00
	-3.410605131648481e-12
	0.000000000000000e+00

 21	2.100000000000001e+00
	2.100000000000001e+00
	0.000000000000000e+00
	-3.410605131648481e-12
	0.000000000000000e+00

 22	2.200000000000001e+00
	2.200000000000001e+00
	0.000000000000000e+00
	-3.524291969370097e-12
	0.000000000000000e+00

 23	2.300000000000001e+00
	2.300000000000001e+00
	0.000000000000000e+00
	-3.637978807091713e-12
	0.000000000000000e+00

 24	2.400000000000001e+00
	2.400000000000001e+00
	0.000000000000000e+00
	-3.751665644813329e-12
	0.000000000000000e+00

 25	2.500000000000001e+00
	2.500000000000001e+00
	0.000000000000000e+00
	-3.865352482534945e-12
	0.000000000000000e+00

 26	2.600000000000001e+00
	2.600000000000001e+00
	0.000000000000000e+00
	-3.865352482534945e-12
	0.000000000000000e+00

 27	2.700000000000001e+00
	2.700000000000001e+00
	0.000000000000000e+00
	-4.092726157978177e-12
	0.000000000000000e+00

 28	2.800000000000001e+00
	2.800000000000001e+00
	0.000000000000000e+00
	-4.206412995699793e-12
	0.000000000000000e+00

 29	2.900000000000001e+00
	2.900000000000001e+00
	0.000000000000000e+00
	-4.320099833421409e-12
	0.000000000000000e+00

 30	3.000000000000001e+00
	3.000000000000001e+00
	0.000000000000000e+00
	-4.433786671143025e-12
	0.000000000000000e+00

 31	3.100000000000001e+00
	3.100000000000001e+00
	0.000000000000000e+00
	-4.547473508864641e-12
	0.000000000000000e+00

 32	3.200000000000002e+00
	3.200000000000002e+00
	0.000000000000000e+00
	-4.661160346586257e-12
	0.000000000000000e+00

 33	3.300000000000002e+00
	3.300000000000002e+00
	0.000000000000000e+00
	-4.661160346586257e-12
	0.000000000000000e+00

 34	3.400000000000002e+00
	3.400000000000002e+00
	0.000000000000000e+00
	-4.774847184307873e-12
	0.000000000000000e+00

 35	3.500000000000002e+00
	3.500000000000002e+00
	0.000000000000000e+00
	-4.888534022029489e-12
	0.000000000000000e+00

 36	3.600000000000002e+00
	3.600000000000002e+00
	0.000000000000000e+00
	-5.002220859751105e-12
	0.000000000000000e+00

 37	3.700000000000002e+00
	3.700000000000002e+00
	0.000000000000000e+00
	-5.115907697472721e-12
	0.000000000000000e+00

 38	3.800000000000002e+00
	3.800000000000002e+00
	0.000000000000000e+00
	-5.229594535194337e-12
	0.000000000000000e+00

 39	3.900000000000002e+00
	3.900000000000002e+00
	0.000000000000000e+00
	-5.229594535194337e-12
	0.000000000000000e+00

 40	4.000000000000002e+00
	4.000000000000002e+00
	0.000000000000000e+00
	-5.343281372915953e-12
	0.000000000000000e+00

 41	4.100000000000001e+00
	4.100000000000001e+00
	0.000000000000000e+00
	-5.456968210637569e-12
	0.000000000000000e+00

 42	4.200000000000001e+00
	4.200000000000001e+00
	0.000000000000000e+00
	-5.456968210637569e-12
	0.000000000000000e+00

 43	4.300000000000001e+00
	4.300000000000001e+00
	0.000000000000000e+00
	-5.684341886080801e-12
	0.000000000000000e+00

 44	4.400000000000000e+00
	4.400000000000000e+00
	0.000000000000000e+00
	-5.684341886080801e-12
	0.000000000000000e+00

 45	4.500000000000000e+00
	4.500000000000000e+00
	0.000000000000000e+00
	-5.911715561524034e-12
	0.000000000000000e+00

 46	4.600000000000000e+00
	4.600000000000000e+00
	0.000000000000000e+00
	-5.911715561524034e-12
	0.000000000000000e+00

 47	4.699999999999999e+00
	4.699999999999999e+00
	0.000000000000000e+00
	-5.911715561524034e-12
	0.000000000000000e+00

 48	4.799999999999999e+00
	4.799999999999999e+00
	0.000000000000000e+00
	-6.139089236967266e-12
	0.000000000000000e+00

 49	4.899999999999999e+00
	4.899999999999999e+00
	0.000000000000000e+00
	-6.139089236967266e-12
	0.000000000000000e+00

 50	4.999999999999998e+00
	4.999999999999998e+00
	0.000000000000000e+00
	-6.366462912410498e-12
	0.000000000000000e+00

 51	0.000000000000000e+00
	0.000000000000000e+00
	1.000000000000000e+00
	-1.617841360158203e-31
	0.000000000000000e+00

 52	1.000000000000000e-01
	1.000000000000000e-01
	1.000000000000000e+00
	-9.783112925987325e-06
	0.000000000000000e+00

 53	2.000000000000000e-01
	2.000000000000000e-01
	1.000000000000000e+00
	-1.723013579635335e-05
	0.000000000000000e+00

 54	3.000000000000000e-01
	3.000000000000000e-01
	1.000000000000000e+00
	-2.244500286963103e-05
	0.000000000000000e+00

 55	4.000000000000000e-01
	4.000000000000000e-01
	1.000000000000000e+00
	-2.552557310764314e-05
	0.000000000000000e+00

 56	5.000000000000000e-01
	5.000000000000000e-01
	1.000000000000000e+00
	-2.656406762469032e-05
	0.000000000000000e+00

 57	6.000000000000000e-01
	6.000000000000000e-01
	1.000000000000000e+00
	-2.659253945580531e-05
	0.000000000000000e+00

 58	7.000000000000000e-01
	7.000000000000000e-01
	1.000000000000000e+00
	-2.661864024844363e-05
	0.000000000000000e+00

 59	7.999999999999999e-01
	7.999999999999999e-01
	1.000000000000000e+00
	-2.664293538146012e-05
	0.000000000000000e+00

 60	8.999999999999999e-01
	8.999999999999999e-01
	1.000000000000000e+00
	-2.666576202159376e-05
	0.000000000000000e+00

 61	9.999999999999999e-01
	9.999999999999999e-01
	1.000000000000000e+00
	-2.668736414079831e-05
	0.000000000000000e+00

 62	1.100000000000000e+00
	1.100000000000000e+00
	1.000000000000000e+00
	-2.670792468961736e-05
	0.000000000000000e+00

 63	1.200000000000000e+00
	1.200000000000000e+00
	1.000000000000000e+00
	-2.672758512289874e-05
	0.000000000000000e+00

 64	1.300000000000000e+00
	1.300000000000000e+00
	1.000000000000000e+00
	-2.674645759270788e-05
	0.000000000000000e+00

 65	1.400000000000000e+00
	1.400000000000000e+00
	1.000000000000000e+00
	-2.676463276429786e-05
	0.000000000000000e+00

 66	1.500000000000000e+00
	1.500000000000000e+00
	1.000000000000000e+00
	-2.678218515939079e-05
	0.000000000000000e+00

 67	1.600000000000000e+00
	1.600000000000000e+00
	1.000000000000000e+00
	-2.679917679415666e-05
	0.000000000000000e+00

 68	1.700000000000000e+00
	1.700000000000000e+00
	1.000000000000000e+00
	-2.681566007822767e-05
	0.000000000000000e+00

 69	1.800000000000000e+00
	1.800000000000000e+00
	1.000000000000000e+00
	-2.683167997474811e-05
	0.000000000000000e+00

 70	1.900000000000001e+00
	1.900000000000001e+00
	1.000000000000000e+00
	-2.684727462565206e-05
	0.000000000000000e+00

 71	2.000000000000000e+00
	2.000000000000000e+00
	1.000000000000000e+00
	-2.686247779593032e-05
	0.000000000000000e+00

 72	2.100000000000001e+00
	2.100000000000001e+00
	1.000000000000000e+00
	-2.687731864625675e-05
	0.000000000000000e+00

 73	2.200000000000001e+00
	2.200000000000001e+00
	1.000000000000000e+00
	-2.689182315407379e-05
	0.000000000000000e+00

 74	2.300000000000001e+00
	2.300000000000001e+00
	1.000000000000000e+00
	-2.690601434096607e-05
	0.000000000000000e+00

 75	2.400000000000001e+00
	2.400000000000001e+00
	1.000000000000000e+00
	-2.691991232950386e-05
	0.000000000000000e+00

 76	2.500000000000001e+00
	2.500000000000001e+00
	1.000000000000000e+00
	-2.693353530958120e-05
	0.000000000000000e+00

 77	2.600000000000001e+00
	2.600000000000001e+00
	1.000000000000000e+00
	-2.694689999316324e-05
	0.000000000000000e+00

 78	2.700000000000001e+00
	2.700000000000001e+00
	1.000000000000000e+00
	-2.696002127322572e-05
	0.000000000000000e+00

 79	2.800000000000001e+00
	2.800000000000001e+00
	1.000000000000000e+00
	-2.697291290587600e-05
	0.000000000000000e+00

 80	2.900000000000001e+00
	2.900000000000001e+00
	1.000000000000000e+00
	-2.698558660085837e-05
	0.000000000000000e+00

 81	3.000000000000001e+00
	3.000000000000001e+00
	1.000000000000000e+00
	-2.699805395423027e-05
	0.000000000000000e+00

 82	3.100000000000001e+00
	3.100000000000001e+00
	1.000000000000000e+00
	-2.701032519780711e-05
	0.000000000000000e+00

 83	3.200000000000002e+00
	3.200000000000002e+00
	1.000000000000000e+00
	-2.702241010865691e-05
	0.000000000000000e+00

 84	3.300000000000002e+00
	3.300000000000002e+00
	1.000000000000000e+00
	-2.703431687223201e-05
	0.000000000000000e+00

 85	3.400000000000002e+00
	3.400000000000002e+00
	1.000000000000000e+00
	-2.704605390135839e-05
	0.000000000000000e+00

 86	3.500000000000002e+00
	3.500000000000002e+00
	1.000000000000000e+00
	-2.705762881305418e-05
	0.000000000000000e+00

 87	3.600000000000002e+00
	3.600000000000002e+00
	1.000000000000000e+00
	-2.706904831484280e-05
	0.000000000000000e+00

 88	3.700000000000002e+00
	3.700000000000002e+00
	1.000000000000000e+00
	-2.708031888687401e-05
	0.000000000000000e+00

 89	3.800000000000002e+00
	3.800000000000002e+00
	1.000000000000000e+00
	-2.709144666823704e-05
	0.000000000000000e+00

 90	3.900000000000002e+00
	3.900000000000002e+00
	1.000000000000000e+00
	-2.710243757064745e-05
	0.000000000000000e+00

 91	4.000000000000002e+00
	4.000000000000002e+00
	1.000000000000000e+00
	-2.711329614157876e-05
	0.000000000000000e+00

 92	4.100000000000001e+00
	4.100000000000001e+00
	1.000000000000000e+00
	-2.712402795168600e-05
	0.000000000000000e+00

 93	4.200000000000001e+00
	4.200000000000001e+00
	1.000000000000000e+00
	-2.713463754844270e-05
	0.000000000000000e+00

 94	4.300000000000001e+00
	4.300000000000001e+00
	1.000000000000000e+00
	-2.714512925194867e-05
	0.000000000000000e+00

 95	4.400000000000000e+00
	4.400000000000000e+00
	1.000000000000000e+00
	-2.715550681386958e-05
	0.000000000000000e+00

 96	4.500000000000000e+00
	4.500000000000000e+00
	1.000000000000000e+00
	-2.716577478167892e-05
	0.000000000000000e+00

 97	4.600000000000000e+00
	4.600000000000000e+00
	1.000000000000000e+00
	-2.717593633860815e-05
	0.000000000000000e+00

 98	4.699999999999999e+00
	4.699999999999999e+00
	1.000000000000000e+00
	-2.718599535000976e-05
	0.000000000000000e+00

 99	4.799999999999999e+00
	4.799999999999999e+00
	1.000000000000000e+00
	-2.719595454436785e-05
	0.000000000000000e+00

 100	4.899999999999999e+00
	4.899999999999999e+00
	1.000000000000000e+00
	-2.720581733228755e-05
	0.000000000000000e+00

 101	4.999999999999998e+00
	4.999999999999998e+00
	1.000000000000000e+00
	-2.721558644225297e-05
	0.000000000000000e+00

 102	0.000000000000000e+00
	0.000000000000000e+00
	2.000000000000000e+00
	1.320899520821921e-32
	0.000000000000000e+00

 103	1.000000000000000e-01
	1.000000000000000e-01
	2.000000000000000e+00
	-2.438780877866975e-05
	0.000000000000000e+00

 104	2.000000000000000e-01
	2.000000000000000e-01
	2.000000000000000e+00
	-4.637074803071073e-05
	0.000000000000000e+00

 105	3.000000000000000e-01
	3.000000000000000e-01
	2.000000000000000e+00
	-6.604169843171803e-05
	0.000000000000000e+00

 106	4.000000000000000e-01
	4.000000000000000e-01
	2.000000000000000e+00
	-8.348881851816259e-05
	0.000000000000000e+00

 107	5.000000000000000e-01
	5.000000000000000e-01
	2.000000000000000e+00
	-9.879584098371197e-05
	0.000000000000000e+00

 108	6.000000000000000e-01
	6.000000000000000e-01
	2.000000000000000e+00
	-1.120423470410969e-04
	0.000000000000000e+00

 109	7.000000000000000e-01
	7.000000000000000e-01
	2.000000000000000e+00
	-1.233040205761426e-04
	0.000000000000000e+00

 110	7.999999999999999e-01
	7.999999999999999e-01
	2.000000000000000e+00
	-1.326528837068963e-04
	0.000000000000000e+00

 111	8.999999999999999e-01
	8.999999999999999e-01
	2.000000000000000e+00
	-1.401575157728985e-04
	0.000000000000000e+00

 112	9.999999999999999e-01
	9.999999999999999e-01
	2.000000000000000e+00
	-1.458832563798751e-04
	0.000000000000000e+00

 113	1.100000000000000e+00
	1.100000000000000e+00
	2.000000000000000e+00
	-1.498923947451658e-04
	0.000000000000000e+00

 114	1.200000000000000e+00
	1.200000000000000e+00
	2.000000000000000e+00
	-1.522443454859967e-04
	0.000000000000000e+00

 115	1.300000000000000e+00
	1.300000000000000e+00
	2.000000000000000e+00
	-1.530289613356217e-04
	0.000000000000000e+00

 116	1.400000000000000e+00
	1.400000000000000e+00
	2.000000000000000e+00
	-1.532797219852000e-04
	0.000000000000000e+00

 117	1.500000000000000e+00
	1.500000000000000e+00
	2.000000000000000e+00
	-1.534889483423285e-04
	0.000000000000000e+00

 118	1.600000000000000e+00
	1.600000000000000e+00
	2.000000000000000e+00
	-1.536724445827531e-04
	0.000000000000000e+00

 119	1.700000000000000e+00
	1.700000000000000e+00
	2.000000000000000e+00
	-1.538379809744583e-04
	0.000000000000000e+00

 120	1.800000000000000e+00
	1.800000000000000e+00
	2.000000000000000e+00
	-1.539900611078338e-04
	0.000000000000000e+00

 121	1.900000000000001e+00
	1.900000000000001e+00
	2.000000000000000e+00
	-1.541315720601233e-04
	0.000000000000000e+00

 122	2.000000000000000e+00
	2.000000000000000e+00
	2.000000000000000e+00
	-1.542644964729334e-04
	0.000000000000000e+00

 123	2.100000000000001e+00
	2.100000000000001e+00
	2.000000000000000e+00
	-1.543902649245865e-04
	0.000000000000000e+00

 124	2.200000000000001e+00
	2.200000000000001e+00
	2.000000000000000e+00
	-1.545099502209268e-04
	0.000000000000000e+00

 125	2.300000000000001e+00
	2.300000000000001e+00
	2.000000000000000e+00
	-1.546243814800619e-04
	0.000000000000000e+00

 126	2.400000000000001e+00
	2.400000000000001e+00
	2.000000000000000e+00
	-1.547342146750452e-04
	0.000000000000000e+00

 127	2.500000000000001e+00
	2.500000000000001e+00
	2.000000000000000e+00
	-1.548399800412881e-04
	0.000000000000000e+00

 128	2.600000000000001e+00
	2.600000000000001e+00
	2.000000000000000e+00
	-1.549421134541262e-04
	0.000000000000000e+00

 129	2.700000000000001e+00
	2.700000000000001e+00
	2.000000000000000e+00
	-1.550409776882589e-04
	0.000000000000000e+00

 130	2.800000000000001e+00
	2.800000000000001e+00
	2.000000000000000e+00
	-1.551368784475926e-04
	0.000000000000000e+00

 131	2.900000000000001e+00
	2.900000000000001e+00
	2.000000000000000e+00
	-1.552300775529147e-04
	0.000000000000000e+00

 132	3.000000000000001e+00
	3.000000000000001e+00
	2.000000000000000e+00
	-1.553207999904771e-04
	0.000000000000000e+00

 133	3.100000000000001e+00
	3.100000000000001e+00
	2.000000000000000e+00
	-1.554092413016406e-04
	0.000000000000000e+00

 134	3.200000000000002e+00
	3.200000000000002e+00
	2.000000000000000e+00
	-1.554955722440354e-04
